time,thrust
1.593,1383.571167
1.594,1379.216431
1.595,1381.082764
1.596,1381.704834
1.597,1397.257568
1.598,1384.81543
1.599,1378.59436
1.6,1376.105835
1.601,1388.548096
1.602,1380.460693
1.603,1373.617432
1.604,1372.995361
1.605,1374.861694
1.606,1389.792236
1.607,1387.926025
1.608,1375.483765
1.609,1373.617432
1.61,1366.774292
1.611,1364.285767
1.612,1366.774292
1.613,1354.332031
1.614,1358.064697
1.615,1366.1521
1.616,1384.193359
1.617,1380.460693
1.618,1395.391235
1.619,1386.681763
1.62,1361.175293
1.621,1374.239502
1.622,1373.617432
1.623,1376.728027
1.624,1368.640625
1.625,1368.018433
1.626,1360.553101
1.627,1369.884766
1.628,1368.018433
1.629,1359.30896
1.63,1379.216431
1.631,1376.728027
1.632,1361.175293
1.633,1373.617432
1.634,1387.303833
1.635,1393.524902
1.636,1384.193359
1.637,1372.995361
1.638,1359.30896
1.639,1381.704834
1.64,1371.129028
1.641,1354.332031
1.642,1380.460693
1.643,1371.751099
1.644,1376.728027
1.645,1389.170166
1.646,1372.373291
1.647,1382.949097
1.648,1375.483765
1.649,1384.81543
1.65,1364.285767
1.651,1356.198364
1.652,1369.884766
1.653,1340.64563
1.654,1377.350098
1.655,1372.995361
1.656,1375.483765
1.657,1376.105835
1.658,1360.553101
1.659,1384.193359
1.66,1372.995361
1.661,1368.640625
1.662,1374.239502
1.663,1380.460693
1.664,1368.018433
1.665,1355.576294
1.666,1366.1521
1.667,1357.442627
1.668,1374.861694
1.669,1369.262695
1.67,1347.488892
1.671,1382.327026
1.672,1394.769165
1.673,1359.30896
1.674,1372.995361
1.675,1379.838501
1.676,1368.018433
1.677,1357.442627
1.678,1369.884766
1.679,1372.373291
1.68,1373.617432
1.681,1349.977295
1.682,1363.041626
1.683,1379.216431
1.684,1392.280762
1.685,1367.396362
1.686,1363.041626
1.687,1364.285767
1.688,1368.640625
1.689,1376.728027
1.69,1359.30896
1.691,1371.129028
1.692,1357.442627
1.693,1359.30896
1.694,1357.442627
1.695,1382.327026
1.696,1397.257568
1.697,1361.797363
1.698,1377.350098
1.699,1363.041626
1.7,1366.774292
1.701,1364.907959
1.702,1372.995361
1.703,1377.350098
1.704,1372.995361
1.705,1360.553101
1.706,1358.686768
1.707,1354.332031
1.708,1349.977295
1.709,1372.373291
1.71,1375.483765
1.711,1364.285767
1.712,1361.175293
1.713,1369.884766
1.714,1373.617432
1.715,1369.262695
1.716,1369.884766
1.717,1348.733032
1.718,1357.442627
1.719,1345.622559
1.72,1348.110962
1.721,1348.733032
1.722,1358.064697
1.723,1357.442627
1.724,1349.355225
1.725,1372.995361
1.726,1377.972168
1.727,1376.105835
1.728,1359.93103
1.729,1375.483765
1.73,1376.105835
1.731,1345.000366
1.732,1361.797363
1.733,1350.599365
1.734,1372.373291
1.735,1368.640625
1.736,1348.110962
1.737,1343.756226
1.738,1371.129028
1.739,1355.576294
1.74,1358.064697
1.741,1377.972168
1.742,1355.576294
1.743,1355.576294
1.744,1380.460693
1.745,1393.524902
1.746,1369.884766
1.747,1369.884766
1.748,1358.686768
1.749,1356.820557
1.75,1353.087891
1.751,1357.442627
1.752,1353.087891
1.753,1355.576294
1.754,1341.267822
1.755,1370.506958
1.756,1365.530029
1.757,1343.134155
1.758,1363.041626
1.759,1383.571167
1.76,1371.751099
1.761,1366.1521
1.762,1353.087891
1.763,1356.198364
1.764,1341.267822
1.765,1348.110962
1.766,1354.954224
1.767,1346.244629
1.768,1358.686768
1.769,1345.000366
1.77,1357.442627
1.771,1361.175293
1.772,1346.244629
1.773,1367.396362
1.774,1363.663696
1.775,1355.576294
1.776,1358.686768
1.777,1365.530029
1.778,1376.728027
1.779,1373.617432
1.78,1346.866699
1.781,1354.332031
1.782,1368.018433
1.783,1369.884766
1.784,1374.861694
1.785,1343.756226
1.786,1344.378296
1.787,1349.977295
1.788,1358.064697
1.789,1353.087891
1.79,1362.419434
1.791,1361.175293
1.792,1376.728027
1.793,1343.756226
1.794,1331.313965
1.795,1354.954224
1.796,1343.134155
1.797,1343.756226
1.798,1351.221558
1.799,1340.02356
1.8,1368.018433
1.801,1353.709961
1.802,1328.203491
1.803,1361.797363
1.804,1352.465698
1.805,1349.977295
1.806,1325.092896
1.807,1356.198364
1.808,1353.087891
1.809,1343.756226
1.81,1362.419434
1.811,1341.889893
1.812,1367.396362
1.813,1371.751099
1.814,1328.825562
1.815,1348.733032
1.816,1345.000366
1.817,1359.30896
1.818,1374.239502
1.819,1361.175293
1.82,1341.889893
1.821,1345.622559
1.822,1376.105835
1.823,1340.02356
1.824,1351.221558
1.825,1351.843628
1.826,1343.756226
1.827,1353.709961
1.828,1345.622559
1.829,1346.244629
1.83,1349.977295
1.831,1321.982422
1.832,1343.756226
1.833,1369.262695
1.834,1338.779297
1.835,1346.866699
1.836,1351.221558
1.837,1341.267822
1.838,1340.64563
1.839,1356.820557
1.84,1356.820557
1.841,1338.157227
1.842,1375.483765
1.843,1350.599365
1.844,1359.30896
1.845,1343.756226
1.846,1338.779297
1.847,1353.709961
1.848,1330.069824
1.849,1346.244629
1.85,1345.622559
1.851,1357.442627
1.852,1334.424561
1.853,1333.180298
1.854,1358.686768
1.855,1347.488892
1.856,1346.244629
1.857,1359.30896
1.858,1356.820557
1.859,1359.93103
1.86,1359.30896
1.861,1355.576294
1.862,1353.087891
1.863,1356.198364
1.864,1343.134155
1.865,1333.80249
1.866,1342.511963
1.867,1363.041626
1.868,1369.262695
1.869,1343.756226
1.87,1351.843628
1.871,1354.954224
1.872,1348.733032
1.873,1357.442627
1.874,1351.843628
1.875,1341.889893
1.876,1341.267822
1.877,1344.378296
1.878,1325.715088
1.879,1351.843628
1.88,1342.511963
1.881,1351.843628
1.882,1336.912964
1.883,1335.668823
1.884,1360.553101
1.885,1349.355225
1.886,1353.709961
1.887,1369.884766
1.888,1327.581421
1.889,1323.226563
1.89,1343.756226
1.891,1348.110962
1.892,1361.797363
1.893,1343.756226
1.894,1341.889893
1.895,1344.378296
1.896,1333.180298
1.897,1335.668823
1.898,1327.581421
1.899,1357.442627
1.9,1348.110962
1.901,1318.871826
1.902,1340.64563
1.903,1341.889893
1.904,1363.041626
1.905,1335.668823
1.906,1345.622559
1.907,1357.442627
1.908,1331.313965
1.909,1327.581421
1.91,1347.488892
1.911,1369.884766
1.912,1343.756226
1.913,1347.488892
1.914,1349.355225
1.915,1346.866699
1.916,1338.779297
1.917,1333.180298
1.918,1339.401489
1.919,1308.296021
1.92,1328.203491
1.921,1349.977295
1.922,1359.30896
1.923,1346.866699
1.924,1342.511963
1.925,1342.511963
1.926,1335.668823
1.927,1334.424561
1.928,1337.535156
1.929,1349.977295
1.93,1331.936157
1.931,1340.64563
1.932,1348.110962
1.933,1351.843628
1.934,1343.134155
1.935,1331.313965
1.936,1330.691895
1.937,1340.02356
1.938,1357.442627
1.939,1333.80249
1.94,1345.622559
1.941,1333.80249
1.942,1326.959229
1.943,1340.64563
1.944,1330.691895
1.945,1323.226563
1.946,1338.157227
1.947,1328.203491
1.948,1333.80249
1.949,1345.000366
1.95,1353.709961
1.951,1333.180298
1.952,1326.337158
1.953,1312.028687
1.954,1319.493896
1.955,1322.604492
1.956,1333.80249
1.957,1349.977295
1.958,1352.465698
1.959,1336.290894
1.96,1333.80249
1.961,1358.686768
1.962,1331.936157
1.963,1349.977295
1.964,1339.401489
1.965,1335.046631
1.966,1336.912964
1.967,1318.249756
1.968,1343.134155
1.969,1321.360229
1.97,1336.290894
1.971,1338.779297
1.972,1318.249756
1.973,1335.046631
1.974,1346.244629
1.975,1347.488892
1.976,1341.267822
1.977,1338.157227
1.978,1339.401489
1.979,1346.244629
1.98,1316.383423
1.981,1325.715088
1.982,1318.871826
1.983,1318.871826
1.984,1327.581421
1.985,1318.871826
1.986,1344.378296
1.987,1340.02356
1.988,1332.558228
1.989,1334.424561
1.99,1325.715088
1.991,1343.134155
1.992,1341.267822
1.993,1331.936157
1.994,1309.540161
1.995,1316.383423
1.996,1314.51709
1.997,1335.668823
1.998,1344.378296
1.999,1340.64563
2,1341.267822
2.001,1346.244629
2.002,1325.715088
2.003,1328.825562
2.004,1347.488892
2.005,1303.941162
2.006,1347.488892
2.007,1335.046631
2.008,1328.203491
2.009,1334.424561
2.01,1329.447632
2.011,1319.493896
2.012,1328.203491
2.013,1337.535156
2.014,1318.249756
2.015,1324.470825
2.016,1338.779297
2.017,1323.848755
2.018,1315.76123
2.019,1337.535156
2.02,1336.290894
2.021,1333.180298
2.022,1309.540161
2.023,1319.493896
2.024,1338.157227
2.025,1340.64563
2.026,1321.360229
2.027,1326.337158
2.028,1343.134155
2.029,1326.337158
2.03,1316.383423
2.031,1331.936157
2.032,1329.447632
2.033,1318.871826
2.034,1326.337158
2.035,1323.226563
2.036,1336.290894
2.037,1341.889893
2.038,1338.779297
2.039,1310.784424
2.04,1322.604492
2.041,1306.429688
2.042,1300.830688
2.043,1312.028687
2.044,1303.319092
2.045,1323.848755
2.046,1321.982422
2.047,1307.673828
2.048,1322.604492
2.049,1326.337158
2.05,1323.226563
2.051,1307.673828
2.052,1331.313965
2.053,1340.64563
2.054,1315.13916
2.055,1307.051758
2.056,1326.959229
2.057,1312.028687
2.058,1327.581421
2.059,1330.691895
2.06,1323.226563
2.061,1313.894897
2.062,1325.715088
2.063,1320.116089
2.064,1316.383423
2.065,1314.51709
2.066,1334.424561
2.067,1318.249756
2.068,1323.848755
2.069,1324.470825
2.07,1318.249756
2.071,1342.511963
2.072,1300.208496
2.073,1328.203491
2.074,1315.76123
2.075,1302.697021
2.076,1309.540161
2.077,1299.586426
2.078,1324.470825
2.079,1333.180298
2.08,1293.987427
2.081,1299.586426
2.082,1320.116089
2.083,1302.697021
2.084,1292.121094
2.085,1318.871826
2.086,1313.272827
2.087,1318.249756
2.088,1333.80249
2.089,1314.51709
2.09,1323.848755
2.091,1316.383423
2.092,1318.249756
2.093,1313.272827
2.094,1318.249756
2.095,1321.360229
2.096,1309.540161
2.097,1329.447632
2.098,1315.13916
2.099,1330.069824
2.1,1323.226563
2.101,1298.342163
2.102,1319.493896
2.103,1312.028687
2.104,1307.673828
2.105,1293.365356
2.106,1304.563354
2.107,1333.180298
2.108,1319.493896
2.109,1339.401489
2.11,1328.203491
2.111,1314.51709
2.112,1320.738159
2.113,1315.76123
2.114,1317.005493
2.115,1305.807495
2.116,1307.673828
2.117,1321.982422
2.118,1302.697021
2.119,1305.185425
2.12,1326.959229
2.121,1317.627563
2.122,1323.848755
2.123,1315.76123
2.124,1335.668823
2.125,1325.092896
2.126,1321.982422
2.127,1307.673828
2.128,1321.360229
2.129,1312.650757
2.13,1319.493896
2.131,1307.673828
2.132,1284.033691
2.133,1316.383423
2.134,1317.005493
2.135,1307.673828
2.136,1308.296021
2.137,1301.452759
2.138,1308.296021
2.139,1305.807495
2.14,1319.493896
2.141,1324.470825
2.142,1313.272827
2.143,1292.743286
2.144,1293.987427
2.145,1318.871826
2.146,1304.563354
2.147,1318.249756
2.148,1322.604492
2.149,1317.627563
2.15,1317.005493
2.151,1316.383423
2.152,1330.069824
2.153,1301.452759
2.154,1298.964355
2.155,1293.987427
2.156,1310.784424
2.157,1304.563354
2.158,1308.918091
2.159,1317.005493
2.16,1311.406494
2.161,1292.743286
2.162,1304.563354
2.163,1326.959229
2.164,1318.249756
2.165,1326.959229
2.166,1325.092896
2.167,1318.249756
2.168,1314.51709
2.169,1315.76123
2.17,1302.697021
2.171,1307.673828
2.172,1295.231689
2.173,1292.121094
2.174,1320.738159
2.175,1313.894897
2.176,1321.982422
2.177,1313.272827
2.178,1296.475952
2.179,1313.894897
2.18,1308.918091
2.181,1295.85376
2.182,1332.558228
2.183,1315.13916
2.184,1295.85376
2.185,1307.673828
2.186,1316.383423
2.187,1315.13916
2.188,1310.162354
2.189,1310.784424
2.19,1305.185425
2.191,1294.609619
2.192,1303.941162
2.193,1305.807495
2.194,1300.208496
2.195,1309.540161
2.196,1304.563354
2.197,1301.452759
2.198,1305.807495
2.199,1296.475952
2.2,1320.116089
2.201,1307.673828
2.202,1285.900024
2.203,1323.226563
2.204,1293.365356
2.205,1295.85376
2.206,1300.830688
2.207,1285.900024
2.208,1277.812622
2.209,1283.411621
2.21,1311.406494
2.211,1294.609619
2.212,1301.452759
2.213,1292.743286
2.214,1318.249756
2.215,1316.383423
2.216,1312.650757
2.217,1321.982422
2.218,1280.301025
2.219,1299.586426
2.22,1310.784424
2.221,1284.033691
2.222,1294.609619
2.223,1307.673828
2.224,1311.406494
2.225,1317.627563
2.226,1294.609619
2.227,1287.766357
2.228,1300.830688
2.229,1294.609619
2.23,1290.876953
2.231,1303.319092
2.232,1290.876953
2.233,1284.033691
2.234,1302.074829
2.235,1295.85376
2.236,1284.655762
2.237,1297.098022
2.238,1288.388428
2.239,1303.319092
2.24,1281.545288
2.241,1288.388428
2.242,1313.272827
2.243,1316.383423
2.244,1330.691895
2.245,1305.807495
2.246,1300.208496
2.247,1306.429688
2.248,1299.586426
2.249,1317.627563
2.25,1297.098022
2.251,1301.452759
2.252,1292.743286
2.253,1282.789429
2.254,1279.678955
2.255,1297.098022
2.256,1305.807495
2.257,1298.964355
2.258,1316.383423
2.259,1306.429688
2.26,1282.789429
2.261,1275.324219
2.262,1304.563354
2.263,1282.789429
2.264,1278.434692
2.265,1265.992554
2.266,1302.074829
2.267,1296.475952
2.268,1302.074829
2.269,1301.452759
2.27,1307.051758
2.271,1302.074829
2.272,1294.609619
2.273,1300.208496
2.274,1298.342163
2.275,1313.894897
2.276,1289.63269
2.277,1271.591553
2.278,1277.190552
2.279,1297.098022
2.28,1296.475952
2.281,1275.324219
2.282,1300.208496
2.283,1306.429688
2.284,1298.964355
2.285,1292.743286
2.286,1297.720093
2.287,1300.830688
2.288,1281.545288
2.289,1306.429688
2.29,1303.941162
2.291,1312.028687
2.292,1282.167358
2.293,1293.365356
2.294,1289.63269
2.295,1299.586426
2.296,1304.563354
2.297,1313.894897
2.298,1301.452759
2.299,1284.033691
2.3,1284.655762
2.301,1296.475952
2.302,1303.319092
2.303,1315.76123
2.304,1302.074829
2.305,1279.056885
2.306,1297.098022
2.307,1307.673828
2.308,1303.941162
2.309,1312.650757
2.31,1282.789429
2.311,1305.807495
2.312,1302.074829
2.313,1290.876953
2.314,1304.563354
2.315,1302.697021
2.316,1292.743286
2.317,1303.941162
2.318,1303.319092
2.319,1298.342163
2.32,1302.697021
2.321,1289.63269
2.322,1302.697021
2.323,1298.342163
2.324,1287.144287
2.325,1302.697021
2.326,1285.900024
2.327,1302.697021
2.328,1300.830688
2.329,1293.987427
2.33,1301.452759
2.331,1282.167358
2.332,1298.342163
2.333,1276.568359
2.334,1279.678955
2.335,1277.812622
2.336,1273.457886
2.337,1269.103027
2.338,1269.103027
2.339,1269.72522
2.34,1287.144287
2.341,1284.033691
2.342,1290.254761
2.343,1285.900024
2.344,1295.231689
2.345,1304.563354
2.346,1297.720093
2.347,1302.697021
2.348,1293.365356
2.349,1304.563354
2.35,1292.121094
2.351,1283.411621
2.352,1272.213623
2.353,1284.655762
2.354,1274.079956
2.355,1289.63269
2.356,1281.545288
2.357,1280.923218
2.358,1305.807495
2.359,1278.434692
2.36,1287.766357
2.361,1301.452759
2.362,1286.522095
2.363,1279.678955
2.364,1292.121094
2.365,1285.900024
2.366,1279.678955
2.367,1269.72522
2.368,1296.475952
2.369,1295.231689
2.37,1293.987427
2.371,1272.213623
2.372,1279.056885
2.373,1289.63269
2.374,1287.144287
2.375,1289.01062
2.376,1292.121094
2.377,1288.388428
2.378,1288.388428
2.379,1290.876953
2.38,1289.63269
2.381,1286.522095
2.382,1310.162354
2.383,1278.434692
2.384,1259.149292
2.385,1310.784424
2.386,1310.162354
2.387,1280.923218
2.388,1270.34729
2.389,1290.254761
2.39,1270.96936
2.391,1258.527222
2.392,1263.50415
2.393,1293.365356
2.394,1287.144287
2.395,1272.213623
2.396,1275.324219
2.397,1283.411621
2.398,1274.702026
2.399,1277.190552
2.4,1283.411621
2.401,1282.789429
2.402,1259.149292
2.403,1272.213623
2.404,1279.678955
2.405,1279.678955
2.406,1269.103027
2.407,1270.34729
2.408,1280.923218
2.409,1268.480957
2.41,1298.964355
2.411,1290.876953
2.412,1287.766357
2.413,1277.812622
2.414,1274.702026
2.415,1288.388428
2.416,1284.655762
2.417,1278.434692
2.418,1271.591553
2.419,1265.992554
2.42,1261.637817
2.421,1283.411621
2.422,1285.900024
2.423,1277.812622
2.424,1278.434692
2.425,1270.96936
2.426,1277.190552
2.427,1284.033691
2.428,1271.591553
2.429,1282.167358
2.43,1290.876953
2.431,1282.789429
2.432,1294.609619
2.433,1297.098022
2.434,1280.923218
2.435,1275.946289
2.436,1294.609619
2.437,1278.434692
2.438,1275.946289
2.439,1293.365356
2.44,1279.678955
2.441,1293.987427
2.442,1284.655762
2.443,1286.522095
2.444,1259.771484
2.445,1280.923218
2.446,1286.522095
2.447,1263.50415
2.448,1280.923218
2.449,1265.992554
2.45,1270.34729
2.451,1302.697021
2.452,1280.923218
2.453,1254.172485
2.454,1255.416626
2.455,1279.678955
2.456,1267.858887
2.457,1263.50415
2.458,1263.50415
2.459,1273.457886
2.46,1261.637817
2.461,1267.858887
2.462,1270.96936
2.463,1282.789429
2.464,1256.038818
2.465,1269.103027
2.466,1273.457886
2.467,1259.771484
2.468,1277.812622
2.469,1260.393555
2.47,1272.213623
2.471,1277.812622
2.472,1268.480957
2.473,1276.568359
2.474,1287.144287
2.475,1256.660889
2.476,1285.900024
2.477,1266.614624
2.478,1272.213623
2.479,1275.946289
2.48,1251.06189
2.481,1236.131226
2.482,1274.079956
2.483,1290.876953
2.484,1290.876953
2.485,1291.499023
2.486,1288.388428
2.487,1277.812622
2.488,1254.794556
2.489,1262.881958
2.49,1265.370483
2.491,1261.015625
2.492,1272.835693
2.493,1278.434692
2.494,1246.707153
2.495,1263.50415
2.496,1288.388428
2.497,1287.144287
2.498,1290.876953
2.499,1267.858887
2.5,1277.190552
2.501,1294.609619
2.502,1285.277954
2.503,1291.499023
2.504,1269.103027
2.505,1255.416626
2.506,1252.306152
2.507,1237.375488
2.508,1270.34729
2.509,1246.085083
2.51,1273.457886
2.511,1267.236694
2.512,1259.771484
2.513,1281.545288
2.514,1275.946289
2.515,1249.195557
2.516,1275.946289
2.517,1280.301025
2.518,1277.190552
2.519,1267.858887
2.52,1257.282959
2.521,1265.370483
2.522,1295.85376
2.523,1265.992554
2.524,1277.812622
2.525,1271.591553
2.526,1274.702026
2.527,1274.079956
2.528,1252.928223
2.529,1256.038818
2.53,1264.126221
2.531,1261.015625
2.532,1282.167358
2.533,1261.637817
2.534,1263.50415
2.535,1262.259888
2.536,1267.858887
2.537,1257.905151
2.538,1280.923218
2.539,1275.946289
2.54,1272.213623
2.541,1270.96936
2.542,1270.96936
2.543,1272.213623
2.544,1263.50415
2.545,1277.812622
2.546,1274.702026
2.547,1280.923218
2.548,1277.190552
2.549,1249.817749
2.55,1262.881958
2.551,1265.370483
2.552,1279.056885
2.553,1270.96936
2.554,1271.591553
2.555,1269.103027
2.556,1269.72522
2.557,1274.702026
2.558,1254.794556
2.559,1251.06189
2.56,1259.771484
2.561,1284.655762
2.562,1256.660889
2.563,1271.591553
2.564,1264.748291
2.565,1261.637817
2.566,1265.992554
2.567,1273.457886
2.568,1266.614624
2.569,1251.68396
2.57,1268.480957
2.571,1254.172485
2.572,1280.923218
2.573,1263.50415
2.574,1240.486084
2.575,1269.72522
2.576,1265.992554
2.577,1249.195557
2.578,1261.015625
2.579,1280.301025
2.58,1258.527222
2.581,1254.172485
2.582,1241.730225
2.583,1266.614624
2.584,1275.946289
2.585,1270.96936
2.586,1276.568359
2.587,1270.34729
2.588,1267.236694
2.589,1283.411621
2.59,1290.876953
2.591,1305.807495
2.592,1280.923218
2.593,1302.697021
2.594,1285.900024
2.595,1268.480957
2.596,1280.301025
2.597,1284.655762
2.598,1263.50415
2.599,1254.172485
2.6,1262.881958
2.601,1273.457886
2.602,1280.923218
2.603,1254.172485
2.604,1275.946289
2.605,1244.84082
2.606,1249.817749
2.607,1240.486084
2.608,1240.486084
2.609,1234.887085
2.61,1225.55542
2.611,1252.306152
2.612,1226.17749
2.613,1242.974487
2.614,1256.660889
2.615,1256.660889
2.616,1269.103027
2.617,1282.789429
2.618,1283.411621
2.619,1241.730225
2.62,1262.259888
2.621,1270.96936
2.622,1246.085083
2.623,1248.573486
2.624,1229.288086
2.625,1231.776489
2.626,1248.573486
2.627,1242.352417
2.628,1257.282959
2.629,1299.586426
2.63,1242.352417
2.631,1247.951416
2.632,1246.085083
2.633,1255.416626
2.634,1285.900024
2.635,1217.468018
2.636,1241.108154
2.637,1237.997559
2.638,1238.619751
2.639,1255.416626
2.64,1258.527222
2.641,1257.282959
2.642,1265.992554
2.643,1249.195557
2.644,1233.642822
2.645,1252.928223
2.646,1244.84082
2.647,1248.573486
2.648,1228.666016
2.649,1226.799683
2.65,1275.324219
2.651,1241.730225
2.652,1252.306152
2.653,1246.085083
2.654,1229.910156
2.655,1270.34729
2.656,1238.619751
2.657,1245.462891
2.658,1261.637817
2.659,1253.550293
2.66,1253.550293
2.661,1256.660889
2.662,1231.776489
2.663,1252.306152
2.664,1245.462891
2.665,1241.108154
2.666,1252.928223
2.667,1237.375488
2.668,1257.905151
2.669,1253.550293
2.67,1244.21875
2.671,1259.771484
2.672,1242.974487
2.673,1251.68396
2.674,1250.439819
2.675,1244.21875
2.676,1243.596558
2.677,1251.06189
2.678,1254.172485
2.679,1250.439819
2.68,1249.817749
2.681,1236.131226
2.682,1244.21875
2.683,1235.509155
2.684,1261.015625
2.685,1262.881958
2.686,1246.085083
2.687,1236.131226
2.688,1221.822754
2.689,1238.619751
2.69,1257.905151
2.691,1245.462891
2.692,1211.869019
2.693,1221.200684
2.694,1234.887085
2.695,1251.68396
2.696,1246.707153
2.697,1230.532349
2.698,1229.910156
2.699,1252.928223
2.7,1245.462891
2.701,1237.375488
2.702,1239.863892
2.703,1231.776489
2.704,1256.660889
2.705,1230.532349
2.706,1238.619751
2.707,1259.771484
2.708,1259.149292
2.709,1240.486084
2.71,1225.55542
2.711,1237.375488
2.712,1239.241821
2.713,1227.421753
2.714,1241.108154
2.715,1226.17749
2.716,1223.689087
2.717,1226.799683
2.718,1235.509155
2.719,1257.905151
2.72,1252.306152
2.721,1234.887085
2.722,1246.707153
2.723,1234.265015
2.724,1244.21875
2.725,1243.596558
2.726,1234.265015
2.727,1238.619751
2.728,1222.444824
2.729,1251.68396
2.73,1230.532349
2.731,1228.043823
2.732,1245.462891
2.733,1249.195557
2.734,1252.306152
2.735,1253.550293
2.736,1233.642822
2.737,1251.06189
2.738,1220.578491
2.739,1243.596558
2.74,1246.085083
2.741,1232.398682
2.742,1226.799683
2.743,1260.393555
2.744,1254.794556
2.745,1223.067017
2.746,1238.619751
2.747,1243.596558
2.748,1256.038818
2.749,1242.974487
2.75,1242.974487
2.751,1256.660889
2.752,1236.131226
2.753,1227.421753
2.754,1241.108154
2.755,1248.573486
2.756,1246.707153
2.757,1244.21875
2.758,1229.910156
2.759,1233.642822
2.76,1235.509155
2.761,1257.905151
2.762,1229.910156
2.763,1231.154419
2.764,1226.799683
2.765,1234.887085
2.766,1236.131226
2.767,1256.660889
2.768,1236.131226
2.769,1245.462891
2.77,1236.753418
2.771,1218.090088
2.772,1234.265015
2.773,1228.666016
2.774,1210.002686
2.775,1235.509155
2.776,1236.753418
2.777,1241.730225
2.778,1226.799683
2.779,1225.55542
2.78,1224.311157
2.781,1226.17749
2.782,1237.997559
2.783,1251.68396
2.784,1252.306152
2.785,1233.642822
2.786,1233.020752
2.787,1244.21875
2.788,1230.532349
2.789,1244.21875
2.79,1244.21875
2.791,1212.491089
2.792,1226.17749
2.793,1235.509155
2.794,1242.352417
2.795,1236.131226
2.796,1231.154419
2.797,1257.905151
2.798,1243.596558
2.799,1223.689087
2.8,1245.462891
2.801,1241.730225
2.802,1236.131226
